N,n_steps,n_analyze,flip_perc
10,10000,5000,0.1

Temp,d=1,d=2,d=3,d=4,d=5
1.6,0.0,0.0,0.0,0.0
1.7000000000000002,-0.0004888888215646148,-0.0004888888215646148,-0.0004888888215646148,-0.0004888888215646148
1.8000000000000003,-0.0004888888215646148,-0.0004888888215646148,-0.0002666665241122246,-0.000488888705149293
1.9000000000000004,0.0033333334140479565,-0.00022222257393877953,-0.003555555595085025,-0.006222224328666925
2.0000000000000004,-0.0009777776431292295,-0.0009777776431292295,-0.0007555557531304657,-0.0007555555202998221
2.1000000000000005,0.0,0.0,0.0,0.0
2.2000000000000006,-4.4444401282817125e-05,-4.444443402462639e-05,-4.4444452214520425e-05,-4.4444452214520425e-05
2.3000000000000007,0.010399998165667057,-0.006488891784101725,-0.012711104936897755,-0.022933324798941612
2.400000000000001,0.0004888889961875975,-0.002844445174559951,-0.004400000907480717,-0.002177777700126171
2.500000000000001,-0.000977777992375195,-0.0007555556367151439,-0.0007555557531304657,-0.0007555553456768394
2.600000000000001,0.014133335091173649,-0.0007555573247373104,-0.0143111078068614,-0.01897776499390602
2.700000000000001,0.013422230258584023,-0.008355560712516308,-0.015022207982838154,-0.015022208914160728
2.800000000000001,0.012711111456155777,-0.004400002770125866,-0.015955552458763123,-0.023288873955607414
2.9000000000000012,0.00928888563066721,-0.010266668163239956,-0.01893332600593567,-0.010266659781336784
3.0000000000000013,0.01235556323081255,-0.016088876873254776,-0.00786666665226221,-0.02497776225209236
3.1000000000000014,0.011422215960919857,-0.011688891798257828,-0.01591111347079277,-0.018800001591444016
3.2000000000000015,0.019999997690320015,0.0028888883534818888,-0.008888889104127884,-0.024888882413506508
3.3000000000000016,0.0015999996103346348,-0.01439999882131815,-0.02484443597495556,-0.005288889165967703
3.4000000000000017,0.01248888485133648,-0.015511112287640572,-0.01595555618405342,-0.022399984300136566
3.5000000000000018,0.007511108182370663,-0.008711114525794983,-0.017155541107058525,-0.010933329351246357
