Temp,E_mean,E_std,M_mean,M_std
1.6,-1.8291279854214557,0.01274477950817635,-0.17714799959067226,0.013448959190115068
1.61,-1.8367921983892856,0.012639448383804047,0.10243984790987243,0.010723842483852664
1.62,-1.8338914197023974,0.013085702367477397,0.00974491900471647,0.009246037825812906
1.6300000000000001,-1.828684038294628,0.015575751712155627,-0.13686018192719213,0.02516932697825533
1.6400000000000001,-1.8198778352443636,0.014822986025380782,-0.2235788957706378,0.01227258295970014
1.6500000000000001,-1.8214582314274745,0.010848485079941069,-0.09672199438413064,0.019487434715155207
1.6600000000000001,-1.8081823570486497,0.014169172207160647,0.023132946623824976,0.008490810642683397
1.6700000000000002,-1.826091478480938,0.014994384840367496,0.5142877476290241,0.05710708081168775
1.6800000000000002,-1.8035294259875077,0.015184790178922106,-0.001805171022661223,0.025783391422606432
1.6900000000000002,-1.8044498709827261,0.016629592821839397,-0.21730616123265184,0.033418990602541714
1.7000000000000002,-1.8174070413409769,0.013280111657805935,0.567840308100015,0.05950329995149708
1.7100000000000002,-1.777025244097205,0.008753861891324476,0.11781772356804525,0.01442472841971981
1.7200000000000002,-1.7972124421279367,0.013639517434826725,0.17488744750598068,0.04951620723353012
1.7300000000000002,-1.7849385277655965,0.010273705086670668,-0.1601377876282072,0.008175085070065624
1.7400000000000002,-1.77764756912278,0.011322764201695241,0.28793544687850875,0.025583040904704164
1.7500000000000002,-1.7705732740671976,0.011082288985641025,0.06563485698160779,0.018997832653956503
1.7600000000000002,-1.7599458896677407,0.011464598819994154,-0.050767853578175426,0.023934401488506205
1.7700000000000002,-1.770479774947261,0.01362911513246909,0.20496110222558542,0.03459975066475098
1.7800000000000002,-1.7550627525197575,0.014082104419047238,0.2289271355927241,0.027618099356160906
1.7900000000000003,-1.7568496894206875,0.013932722814216097,0.19801862367059403,0.014585597206427528
1.8000000000000003,-1.7522093423678173,0.01411938109869201,-0.11786734348617213,0.036431202451111734
1.8100000000000003,-1.7427146627941617,0.017456770562339526,0.2639192938238269,0.06743739749757661
1.8200000000000003,-1.7350942391256114,0.012651855703785663,-0.1217967393377896,0.02015435980375749
1.8300000000000003,-1.7298285054502356,0.018270675860440008,0.17868303661377197,0.040120777885196926
1.8400000000000003,-1.7321871771624529,0.01737728592912329,0.3365253151345429,0.06507071561490797
1.8500000000000003,-1.7243623122808385,0.02033157112931712,-0.34449016785271097,0.08810016578212784
1.8600000000000003,-1.7181638725806914,0.01420421444911177,0.1835292859476527,0.049117346720422235
1.8700000000000003,-1.7018137827804742,0.01531004411037308,0.09172075414394087,0.007102651846677906
1.8800000000000003,-1.6868411282773828,0.014297383777135554,-0.01928076616842347,0.013448721501350654
1.8900000000000003,-1.6870462893485831,0.012843629685283787,0.0045611422317902535,0.016916318756240844
1.9000000000000004,-1.6961159022194454,0.012397582864619465,0.2143850069352211,0.040840589298998316
1.9100000000000004,-1.68408531712446,0.01438410462500491,-0.17757886571272727,0.017474704158588192
1.9200000000000004,-1.6788274847190126,0.014471648547242649,-0.12428261648627323,0.01225304897408518
1.9300000000000004,-1.6626541112322502,0.01701849453430759,-0.02186452291341467,0.013436772599704465
1.9400000000000004,-1.6606526703184952,0.01686666062120933,-0.17381816368254216,0.025003496624158683
1.9500000000000004,-1.6569876775524095,0.011224502306745897,0.05486510302348569,0.03420853388132369
