N,n_steps,n_analyze,flip_perc
100,10000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
1.6,-1.855051011031903,0.009556477475878402,-0.5479288661949728,0.030266364105598572
1.7000000000000002,-1.8015219052092126,0.014801829538122252,0.3225656732824426,0.04057251874847757
1.8000000000000003,-1.7657158634476147,0.024807006088683234,0.6005895976532362,0.14197889901096084
1.9000000000000004,-1.675930305465886,0.01794222632476524,-0.35887629530577214,0.05022971167113477
2.0000000000000004,-1.6098684530111282,0.023415178869287106,-0.04700260061655892,0.044931205846245124
2.1000000000000005,-1.479159191027239,0.022411025348108113,-0.030589077887318135,0.04865297171845119
2.2000000000000006,-1.4055588710639544,0.024560889777291466,0.42935987212439014,0.02970255312492539
2.3000000000000007,-1.2298328466810304,0.028051701640125312,-0.13894874997888595,0.03145139263092211
2.400000000000001,-1.1151621526755149,0.02278762734748594,0.09354006813086686,0.08378229482196818
2.500000000000001,-1.0205837973572536,0.01994563079107628,0.021204240898057756,0.04459630527936635
2.600000000000001,-0.9427092617739437,0.020351373522796767,0.018893018646431583,0.04207341910815108
2.700000000000001,-0.8842802159450941,0.023209840041523065,-0.020708981837045802,0.044624427086547486
2.800000000000001,-0.8259711141919203,0.019469352142539035,-0.009410322081662509,0.03198862434013662
2.9000000000000012,-0.7818195640766565,0.01782505145282992,-0.003922464503735572,0.0386984300213871
3.0000000000000013,-0.7403035804638268,0.01792987960258618,-0.018404921028915777,0.030052782075907954
3.1000000000000014,-0.7015867171155903,0.01720967140403871,-0.003710422105355391,0.023697481710258962
3.2000000000000015,-0.6684568906145159,0.019408049428887072,-0.0003080616348811643,0.026963359091627438
3.3000000000000016,-0.6425201040574325,0.01761665740524155,-0.0033494299080561772,0.023848538305854972
3.4000000000000017,-0.6132565716739463,0.018304121404306234,0.0025875575091021887,0.022185313436845565
3.5000000000000018,-0.5890156431397477,0.017387131907562022,-0.005186077209111311,0.02225103317978344
